Sample,GEO_ID
X204854860038_R02C02,GSM6992034
X204854860038_R04C02,GSM6992035
X204854860038_R05C02,GSM6992036
X204854860038_R06C02,GSM6992037
X204854860023_R01C01,GSM6992038
X204854860023_R04C01,GSM6992039
X204854860023_R05C01,GSM6992040
X204854860023_R06C01,GSM6992041
X204854860023_R01C02,GSM6992042
X204854860023_R02C02,GSM6992043
X204854860023_R03C02,GSM6992044
X204854860023_R04C02,GSM6992045
X204854860023_R05C02,GSM6992046
X204854860023_R06C02,GSM6992047
X204854860007_R01C01,GSM6992048
X204854860007_R02C01,GSM6992049
X204854860007_R03C01,GSM6992050
X204854860007_R04C01,GSM6992051
X204854860007_R05C01,GSM6992052
X204854860007_R01C02,GSM6992053
X204854860007_R02C02,GSM6992054
X204854860007_R03C02,GSM6992055
X204854860007_R04C02,GSM6992056
X204854860007_R05C02,GSM6992057
X204854860007_R06C02,GSM6992058
X204854860043_R01C01,GSM6992059
X204854860043_R02C01,GSM6992060
X204854860043_R03C01,GSM6992061
X204854860043_R04C01,GSM6992062
X204854860043_R05C01,GSM6992063
X204854860043_R06C01,GSM6992064
X204854860043_R01C02,GSM6992065
X204854860043_R02C02,GSM6992066
X204854860043_R03C02,GSM6992067
X204854860043_R05C02,GSM6992068
X204854860043_R06C02,GSM6992069
X204854860039_R01C01,GSM6992070
X204854860039_R02C01,GSM6992071
X204854860039_R03C01,GSM6992072
X204854860039_R04C01,GSM6992073
X204854860039_R05C01,GSM6992074
X204854860039_R06C01,GSM6992075
X204854860039_R01C02,GSM6992076
X204854860039_R02C02,GSM6992077
X204854860039_R03C02,GSM6992078
X204854860039_R04C02,GSM6992079
X204854860039_R05C02,GSM6992080
X204854860021_R01C01,GSM6992081
X204854860021_R02C01,GSM6992082
X204854860021_R03C01,GSM6992083
X204854860021_R04C01,GSM6992084
X204854860021_R05C01,GSM6992085
X204854860021_R06C01,GSM6992086
X204854860021_R01C02,GSM6992087
X204854860021_R02C02,GSM6992088
X204854860021_R03C02,GSM6992089
X204854860021_R04C02,GSM6992090
X204854860021_R05C02,GSM6992091
X204854860021_R06C02,GSM6992092
X204854860016_R01C01,GSM6992093
X204854860016_R02C01,GSM6992094
X204854860016_R03C01,GSM6992095
X204854860016_R04C01,GSM6992096
X204854860016_R05C01,GSM6992097
X204854860016_R06C01,GSM6992098
X204854860016_R01C02,GSM6992099
X204854860016_R02C02,GSM6992100
X204854860016_R03C02,GSM6992101
X204854860016_R04C02,GSM6992102
X204854860016_R05C02,GSM6992103
X204854860016_R06C02,GSM6992104
X204854860034_R01C01,GSM6992105
X204854860034_R02C01,GSM6992106
X205600840004_R05C01,GSM6992107
X205600840004_R02C02,GSM6992108
X205600840004_R05C02,GSM6992109
X205600840002_R03C01,GSM6992110
X205600840002_R04C01,GSM6992111
X205600840002_R03C02,GSM6992112
X205600840051_R03C01,GSM6992113
X205600840051_R04C02,GSM6992114
X205600840058_R05C01,GSM6992115
X205600840058_R05C02,GSM6992116
X205600840090_R01C01,GSM6992117
X205600840090_R02C01,GSM6992118
X205600840090_R03C01,GSM6992119
X205600840090_R04C01,GSM6992120
X205600840090_R06C01,GSM6992121
X205600840090_R03C02,GSM6992122
X205600840090_R04C02,GSM6992123
X205600840090_R05C02,GSM6992124
X205600840090_R06C02,GSM6992125
X205600840076_R01C01,GSM6992126
X205600840076_R02C01,GSM6992127
X205600840076_R05C01,GSM6992128
X205600840076_R06C01,GSM6992129
X205600840076_R01C02,GSM6992130
X205600840076_R02C02,GSM6992131
X205600840076_R03C02,GSM6992132
X205600840076_R04C02,GSM6992133
X205600840100_R01C01,GSM6992134
X205600840100_R02C01,GSM6992135
X205600840100_R03C01,GSM6992136
X205600840100_R05C01,GSM6992137
X205600840100_R06C01,GSM6992138
X205600840100_R03C02,GSM6992139
X205600840100_R04C02,GSM6992140
X205600840100_R05C02,GSM6992141
X205600840100_R06C02,GSM6992142
X205600840047_R01C01,GSM6992143
X205600840047_R02C01,GSM6992144
X205600840047_R03C01,GSM6992145
X205600840047_R05C01,GSM6992146
X205600840047_R06C01,GSM6992147
X205600840047_R01C02,GSM6992148
X205600840047_R02C02,GSM6992149
X205600840047_R03C02,GSM6992150
X205600840047_R04C02,GSM6992151
X204854860034_R03C01,GSM6992152
X204854860034_R04C01,GSM6992153
X204854860034_R05C01,GSM6992154
X204854860034_R06C01,GSM6992155
X204854860034_R01C02,GSM6992156
X204854860034_R02C02,GSM6992157
X204854860034_R03C02,GSM6992158
X204854860034_R04C02,GSM6992159
X204854860034_R05C02,GSM6992160
X204854860034_R06C02,GSM6992161
X205307780003_R01C01,GSM6992162
X205307780003_R02C01,GSM6992163
X205307780003_R03C01,GSM6992164
X205307780003_R04C01,GSM6992165
X205307780003_R05C01,GSM6992166
X205307780003_R06C01,GSM6992167
X205307780003_R01C02,GSM6992168
X205307780003_R02C02,GSM6992169
X205307780003_R03C02,GSM6992170
X205307780003_R04C02,GSM6992171
X205307780003_R05C02,GSM6992172
X205307780003_R06C02,GSM6992173
X205307780021_R01C01,GSM6992174
X205307780021_R02C01,GSM6992175
X205307780021_R03C01,GSM6992176
X205307780021_R04C01,GSM6992177
X205307780021_R05C01,GSM6992178
X205307780021_R06C01,GSM6992179
X205307780021_R01C02,GSM6992180
X205307780021_R02C02,GSM6992181
X205307780021_R03C02,GSM6992182
X205307780021_R04C02,GSM6992183
X205307780021_R05C02,GSM6992184
X205307780021_R06C02,GSM6992185
X205307780029_R01C01,GSM6992186
X205307780029_R02C01,GSM6992187
X205307780029_R03C01,GSM6992188
X205307780029_R04C01,GSM6992189
X205307780029_R05C01,GSM6992190
X205307780029_R06C01,GSM6992191
X205307780029_R01C02,GSM6992192
X205307780029_R02C02,GSM6992193
X205307780029_R03C02,GSM6992194
X205307780029_R04C02,GSM6992195
X205307780029_R05C02,GSM6992196
X205307780029_R06C02,GSM6992197
X205307780017_R01C01,GSM6992198
X205307780017_R03C01,GSM6992199
X205307780017_R04C01,GSM6992200
X205307780017_R05C01,GSM6992201
X205307780017_R06C01,GSM6992202
X205307780017_R01C02,GSM6992203
X205307780017_R02C02,GSM6992204
X205307780017_R03C02,GSM6992205
X205307780017_R04C02,GSM6992206
X205307780017_R05C02,GSM6992207
X205307780017_R06C02,GSM6992208
X205307780011_R01C01,GSM6992209
X205307780011_R02C01,GSM6992210
X205307780011_R03C01,GSM6992211
X205307780011_R04C01,GSM6992212
X205307780011_R05C01,GSM6992213
X205307780011_R06C01,GSM6992214
X205307780011_R01C02,GSM6992215
X205307780011_R02C02,GSM6992216
X205307780011_R03C02,GSM6992217
X205307780011_R04C02,GSM6992218
X205307780011_R05C02,GSM6992219
X205307780011_R06C02,GSM6992220
X205307780013_R01C01,GSM6992221
X205307780013_R02C01,GSM6992222
X205307780013_R03C01,GSM6992223
X205307780013_R04C01,GSM6992224
X205307780013_R05C01,GSM6992225
X205307780013_R06C01,GSM6992226
X205307780013_R01C02,GSM6992227
X205307780013_R02C02,GSM6992228
X205307780013_R03C02,GSM6992229
X205307780013_R04C02,GSM6992230
X205307780013_R05C02,GSM6992231
X205307780013_R06C02,GSM6992232
X205307780008_R01C01,GSM6992233
X205307780008_R02C01,GSM6992234
X205307780008_R03C01,GSM6992235
X205307780008_R04C01,GSM6992236
X205307780008_R05C01,GSM6992237
X205307780008_R06C01,GSM6992238
X205307780008_R01C02,GSM6992239
X205307780008_R02C02,GSM6992240
X205307780008_R03C02,GSM6992241
X205307780008_R04C02,GSM6992242
X205307780008_R05C02,GSM6992243
X205307780008_R06C02,GSM6992244
X205307780044_R01C01,GSM6992245
X205307780044_R02C01,GSM6992246
X205307780044_R03C01,GSM6992247
X205307780044_R04C01,GSM6992248
X205307780044_R05C01,GSM6992249
X205307780044_R06C01,GSM6992250
X205307780044_R01C02,GSM6992251
X205307780044_R02C02,GSM6992252
X205307780044_R03C02,GSM6992253
X205307780044_R04C02,GSM6992254
X205307780044_R05C02,GSM6992255
X205307780044_R06C02,GSM6992256
X205307780009_R01C01,GSM6992257
X205307780009_R02C01,GSM6992258
X205307780009_R03C01,GSM6992259
X205307780009_R04C01,GSM6992260
X205307780009_R05C01,GSM6992261
X205307780009_R06C01,GSM6992262
X205307780009_R01C02,GSM6992263
X205307780009_R02C02,GSM6992264
X205307780009_R03C02,GSM6992265
X205307780009_R04C02,GSM6992266
X205307780009_R05C02,GSM6992267
X205307780009_R06C02,GSM6992268
X205307780025_R01C01,GSM6992269
X205307780025_R02C01,GSM6992270
X205307780025_R03C01,GSM6992271
X205307780025_R04C01,GSM6992272
X205307780025_R05C01,GSM6992273
X205307780025_R06C01,GSM6992274
X205307780025_R01C02,GSM6992275
X205307780025_R02C02,GSM6992276
X205307780025_R03C02,GSM6992277
X205307780025_R04C02,GSM6992278
X205307780025_R05C02,GSM6992279
X205307780025_R06C02,GSM6992280
X205307780015_R01C01,GSM6992281
X205307780015_R02C01,GSM6992282
X205307780015_R03C01,GSM6992283
X205307780015_R04C01,GSM6992284
X205307780015_R05C01,GSM6992285
X205307780015_R06C01,GSM6992286
X205307780015_R01C02,GSM6992287
X205307780015_R02C02,GSM6992288
X205307780015_R03C02,GSM6992289
X205307780015_R04C02,GSM6992290
X205307780015_R05C02,GSM6992291
X205307780015_R06C02,GSM6992292
X205307780010_R01C01,GSM6992293
X205307780010_R02C01,GSM6992294
X205307780010_R03C01,GSM6992295
X205307780010_R04C01,GSM6992296
X205307780010_R05C01,GSM6992297
X205307780010_R06C01,GSM6992298
X205307780010_R01C02,GSM6992299
X205307780010_R02C02,GSM6992300
X205307780010_R03C02,GSM6992301
X205307780010_R04C02,GSM6992302
X205307780010_R05C02,GSM6992303
X205307780010_R06C02,GSM6992304
X205307780036_R01C01,GSM6992305
X205307780036_R02C01,GSM6992306
X205307780036_R03C01,GSM6992307
X205307780036_R04C01,GSM6992308
X205307780036_R05C01,GSM6992309
X205307780036_R06C01,GSM6992310
X205307780036_R01C02,GSM6992311
X205307780036_R02C02,GSM6992312
X205307780036_R03C02,GSM6992313
X205307780036_R04C02,GSM6992314
X205307780036_R05C02,GSM6992315
X205307780036_R06C02,GSM6992316
X205307780027_R01C01,GSM6992317
X205307780027_R02C01,GSM6992318
X205307780027_R03C01,GSM6992319
X205307780027_R04C01,GSM6992320
X205307780027_R05C01,GSM6992321
X205307780027_R06C01,GSM6992322
X205307780027_R01C02,GSM6992323
X205307780027_R02C02,GSM6992324
X205307780027_R03C02,GSM6992325
X205307780027_R04C02,GSM6992326
X205307780027_R05C02,GSM6992327
X205307780027_R06C02,GSM6992328
X205307780007_R01C01,GSM6992329
X205307780007_R02C01,GSM6992330
X205307780007_R03C01,GSM6992331
X205307780007_R04C01,GSM6992332
X205307780007_R05C01,GSM6992333
X205307780007_R06C01,GSM6992334
X205307780007_R01C02,GSM6992335
X205307780007_R02C02,GSM6992336
X205307780007_R03C02,GSM6992337
X205307780007_R04C02,GSM6992338
X205307780007_R05C02,GSM6992339
X205307780007_R06C02,GSM6992340
X205307780012_R01C01,GSM6992341
X205307780012_R02C01,GSM6992342
X205307780012_R03C01,GSM6992343
X205307780012_R04C01,GSM6992344
X205307780012_R05C01,GSM6992345
X205307780012_R06C01,GSM6992346
X205307780012_R01C02,GSM6992347
X205307780012_R02C02,GSM6992348
X205307780012_R03C02,GSM6992349
X205307780012_R04C02,GSM6992350
X205307780012_R05C02,GSM6992351
X205307780012_R06C02,GSM6992352
X205307780005_R01C01,GSM6992353
X205307780005_R02C01,GSM6992354
X205307780005_R03C01,GSM6992355
X205307780005_R04C01,GSM6992356
X205307780005_R05C01,GSM6992357
X205307780005_R06C01,GSM6992358
X205307780005_R01C02,GSM6992359
X205307780005_R02C02,GSM6992360
X205307780005_R03C02,GSM6992361
X205307780005_R04C02,GSM6992362
X205307780005_R05C02,GSM6992363
X205307780005_R06C02,GSM6992364
X205307780028_R01C01,GSM6992365
X205307780028_R02C01,GSM6992366
X205307780028_R03C01,GSM6992367
X205307780028_R04C01,GSM6992368
X205307780028_R05C01,GSM6992369
X205307780028_R06C01,GSM6992370
X205307780028_R01C02,GSM6992371
X205307780028_R02C02,GSM6992372
X205307780028_R03C02,GSM6992373
X205307780028_R04C02,GSM6992374
X205307780028_R05C02,GSM6992375
X205307780028_R06C02,GSM6992376
X205307780002_R01C01,GSM6992377
X205307780002_R02C01,GSM6992378
X205307780002_R03C01,GSM6992379
X205307780002_R04C01,GSM6992380
X205307780002_R05C01,GSM6992381
X205307780002_R06C01,GSM6992382
X205307780002_R01C02,GSM6992383
X205307780002_R02C02,GSM6992384
X205307780002_R03C02,GSM6992385
X205307780002_R04C02,GSM6992386
X205307780002_R05C02,GSM6992387
X205307780002_R06C02,GSM6992388
X205307780016_R01C01,GSM6992389
X205307780016_R02C01,GSM6992390
X205307780016_R03C01,GSM6992391
X205307780016_R04C01,GSM6992392
X205307780016_R05C01,GSM6992393
X205307780016_R06C01,GSM6992394
X205307780016_R01C02,GSM6992395
X205307780016_R02C02,GSM6992396
X205307780016_R03C02,GSM6992397
X205307780016_R04C02,GSM6992398
X205307780016_R05C02,GSM6992399
X205307780016_R06C02,GSM6992400
X205307780035_R01C01,GSM6992401
X205307780035_R02C01,GSM6992402
X205307780035_R03C01,GSM6992403
X205307780035_R04C01,GSM6992404
X205307780035_R05C01,GSM6992405
X205307780035_R06C01,GSM6992406
X205307780035_R01C02,GSM6992407
X205307780035_R02C02,GSM6992408
X205307780035_R03C02,GSM6992409
X205307780035_R04C02,GSM6992410
X205307780035_R05C02,GSM6992411
X205307780035_R06C02,GSM6992412
X205307780034_R01C01,GSM6992413
X205307780034_R02C01,GSM6992414
X205307780034_R03C01,GSM6992415
X205307780034_R04C01,GSM6992416
X205307780034_R05C01,GSM6992417
X205307780034_R06C01,GSM6992418
X205307780034_R01C02,GSM6992419
X205307780034_R02C02,GSM6992420
X205307780034_R03C02,GSM6992421
X205307780034_R04C02,GSM6992422
X205307780034_R05C02,GSM6992423
X205307780034_R06C02,GSM6992424
X205307780014_R01C01,GSM6992425
X205307780014_R02C01,GSM6992426
X205307780014_R03C01,GSM6992427
X205307780014_R04C01,GSM6992428
X205307780014_R05C01,GSM6992429
X205307780014_R06C01,GSM6992430
X205307780014_R01C02,GSM6992431
X205307780014_R02C02,GSM6992432
X205307780014_R03C02,GSM6992433
X205307780014_R04C02,GSM6992434
X205307780014_R05C02,GSM6992435
X205307780014_R06C02,GSM6992436
X205307780045_R01C01,GSM6992437
X205307780045_R02C01,GSM6992438
X205307780045_R03C01,GSM6992439
X205307780045_R04C01,GSM6992440
X205307780045_R05C01,GSM6992441
X205307780045_R06C01,GSM6992442
X205307780045_R01C02,GSM6992443
X205307780045_R02C02,GSM6992444
X205307780045_R03C02,GSM6992445
X205307780045_R04C02,GSM6992446
X205307780045_R05C02,GSM6992447
X205307780045_R06C02,GSM6992448
X205307780022_R01C01,GSM6992449
X205307780022_R02C01,GSM6992450
X205307780022_R03C01,GSM6992451
X205307780022_R04C01,GSM6992452
X205307780022_R05C01,GSM6992453
X205307780022_R06C01,GSM6992454
X205307780022_R01C02,GSM6992455
X205307780022_R02C02,GSM6992456
X205307780022_R03C02,GSM6992457
X205307780022_R04C02,GSM6992458
X205307780022_R05C02,GSM6992459
X205307780022_R06C02,GSM6992460
X205307780047_R01C01,GSM6992461
X205307780047_R02C01,GSM6992462
X205307780047_R03C01,GSM6992463
X205307780047_R04C01,GSM6992464
X205307780047_R05C01,GSM6992465
X205307780047_R06C01,GSM6992466
X205307780047_R01C02,GSM6992467
X205307780047_R02C02,GSM6992468
X205307780047_R03C02,GSM6992469
X205307780047_R04C02,GSM6992470
X205307780047_R05C02,GSM6992471
X205307780047_R06C02,GSM6992472
X205307780040_R01C01,GSM6992473
X205307780040_R02C01,GSM6992474
X205307780040_R03C01,GSM6992475
X205307780040_R04C01,GSM6992476
X205307780040_R05C01,GSM6992477
X205307780040_R06C01,GSM6992478
X205307780040_R01C02,GSM6992479
X205307780040_R02C02,GSM6992480
X205307780040_R03C02,GSM6992481
X205307780040_R04C02,GSM6992482
X205307780040_R05C02,GSM6992483
X205307780040_R06C02,GSM6992484
X205307780023_R01C01,GSM6992485
X205307780023_R02C01,GSM6992486
X205307780023_R03C01,GSM6992487
X205307780023_R04C01,GSM6992488
X205307780023_R05C01,GSM6992489
X205307780023_R06C01,GSM6992490
X205307780023_R01C02,GSM6992491
X205307780023_R02C02,GSM6992492
X205307780023_R03C02,GSM6992493
X205307780023_R04C02,GSM6992494
X205307780023_R05C02,GSM6992495
X205307780023_R06C02,GSM6992496
X205307780051_R01C01,GSM6992497
X205307780051_R02C01,GSM6992498
X205307780051_R03C01,GSM6992499
X205307780051_R04C01,GSM6992500
X205307780051_R05C01,GSM6992501
X205307780051_R06C01,GSM6992502
X205307780051_R01C02,GSM6992503
X205307780051_R02C02,GSM6992504
X205483080029_R01C02,GSM6992505
X205483080029_R02C02,GSM6992506
X205483080029_R03C02,GSM6992507
X205483080029_R04C02,GSM6992508
X205483080029_R05C02,GSM6992509
X205483080029_R06C02,GSM6992510
X205483080030_R01C01,GSM6992511
X205483080030_R02C01,GSM6992512
X205483080030_R03C01,GSM6992513
X205483080030_R04C01,GSM6992514
X205483080030_R05C01,GSM6992515
X205483080030_R06C01,GSM6992516
X205483080030_R01C02,GSM6992517
X205483080030_R02C02,GSM6992518
X205483080030_R03C02,GSM6992519
X205483080030_R04C02,GSM6992520
X205483080030_R05C02,GSM6992521
X205483080030_R06C02,GSM6992522
X203672360036_R01C01,GSM6992523
X203672360036_R02C01,GSM6992524
X203672360036_R03C01,GSM6992525
X203672360036_R04C01,GSM6992526
X203672360036_R05C01,GSM6992527
X203672360036_R06C01,GSM6992528
X203672360036_R01C02,GSM6992529
X203672360036_R02C02,GSM6992530
X205483080040_R01C01,GSM6992531
X205483080040_R02C01,GSM6992532
X205483080040_R03C01,GSM6992533
X205483080040_R04C01,GSM6992534
X205483080040_R05C01,GSM6992535
X205483080040_R06C01,GSM6992536
X205483080040_R01C02,GSM6992537
X205483080040_R02C02,GSM6992538
X205483080040_R03C02,GSM6992539
X205483080040_R04C02,GSM6992540
X205483080040_R05C02,GSM6992541
X205483080040_R06C02,GSM6992542
X205483080014_R01C01,GSM6992543
X205483080014_R02C01,GSM6992544
X205483080014_R03C01,GSM6992545
X205483080014_R04C01,GSM6992546
X205483080014_R05C01,GSM6992547
X205483080014_R06C01,GSM6992548
X205483080014_R01C02,GSM6992549
X205483080014_R02C02,GSM6992550
X205483080014_R03C02,GSM6992551
X205483080014_R04C02,GSM6992552
X205483080014_R05C02,GSM6992553
X205483080014_R06C02,GSM6992554
X205483080024_R01C01,GSM6992555
X205483080024_R02C01,GSM6992556
X205483080024_R03C01,GSM6992557
X205483080024_R04C01,GSM6992558
X205483080024_R05C01,GSM6992559
X205483080024_R06C01,GSM6992560
X205483080024_R01C02,GSM6992561
X205483080024_R02C02,GSM6992562
X205483080024_R03C02,GSM6992563
X205483080024_R04C02,GSM6992564
X205483080024_R05C02,GSM6992565
X205483080024_R06C02,GSM6992566
X205483080010_R01C01,GSM6992567
X205483080010_R02C01,GSM6992568
X205483080010_R03C01,GSM6992569
X205483080010_R04C01,GSM6992570
X205483080010_R05C01,GSM6992571
X205483080010_R06C01,GSM6992572
X205483080010_R01C02,GSM6992573
X205483080010_R02C02,GSM6992574
X205483080010_R03C02,GSM6992575
X205483080010_R04C02,GSM6992576
X205483080010_R06C02,GSM6992577
X205483080032_R01C01,GSM6992578
X205483080032_R02C01,GSM6992579
X205483080032_R03C01,GSM6992580
X205483080032_R04C01,GSM6992581
X205483080032_R05C01,GSM6992582
X205483080032_R06C01,GSM6992583
X205483080032_R01C02,GSM6992584
X205483080032_R02C02,GSM6992585
X205483080032_R03C02,GSM6992586
X205483080032_R04C02,GSM6992587
X205483080032_R05C02,GSM6992588
X205483080032_R06C02,GSM6992589
X205483080028_R01C01,GSM6992590
X205483080028_R02C01,GSM6992591
X205483080028_R04C01,GSM6992592
X205483080028_R06C01,GSM6992593
X205483080028_R01C02,GSM6992594
X205483080028_R02C02,GSM6992595
X205483080028_R03C02,GSM6992596
X205483080028_R04C02,GSM6992597
X205483080028_R05C02,GSM6992598
X205483080028_R06C02,GSM6992599
X205483080029_R01C01,GSM6992600
X205483080029_R02C01,GSM6992601
X205483080029_R03C01,GSM6992602
X205483080029_R04C01,GSM6992603
X205483080029_R05C01,GSM6992604
X205483080029_R06C01,GSM6992605
X205483080018_R01C01,GSM6992606
X205483080018_R02C01,GSM6992607
X205483080018_R03C01,GSM6992608
X205483080018_R04C01,GSM6992609
X205483080018_R05C01,GSM6992610
X205483080018_R06C01,GSM6992611
X205483080018_R01C02,GSM6992612
X205483080018_R02C02,GSM6992613
X205483080018_R03C02,GSM6992614
X205483080018_R04C02,GSM6992615
X205483080018_R05C02,GSM6992616
X205483080018_R06C02,GSM6992617
X205483080013_R01C01,GSM6992618
X205483080013_R02C01,GSM6992619
X205483080013_R03C01,GSM6992620
X205483080013_R04C01,GSM6992621
X205483080013_R05C01,GSM6992622
X205483080013_R06C01,GSM6992623
X205483080013_R01C02,GSM6992624
X205483080013_R02C02,GSM6992625
X205483080013_R03C02,GSM6992626
X205483080013_R04C02,GSM6992627
X205483080013_R05C02,GSM6992628
X205483080013_R06C02,GSM6992629
X205483080043_R01C01,GSM6992630
X205483080043_R02C01,GSM6992631
X205483080043_R03C01,GSM6992632
X205483080043_R04C01,GSM6992633
X205483080043_R05C01,GSM6992634
X205483080043_R06C01,GSM6992635
X205483080043_R01C02,GSM6992636
X205483080043_R02C02,GSM6992637
X205483080043_R03C02,GSM6992638
X205483080043_R04C02,GSM6992639
X205483080043_R05C02,GSM6992640
X205483080043_R06C02,GSM6992641
X205483080023_R01C01,GSM6992642
X205483080023_R02C01,GSM6992643
X205483080023_R03C01,GSM6992644
X205483080023_R04C01,GSM6992645
X205483080023_R05C01,GSM6992646
X205483080023_R06C01,GSM6992647
X205483080023_R01C02,GSM6992648
X205483080023_R02C02,GSM6992649
X205483080023_R03C02,GSM6992650
X205483080023_R04C02,GSM6992651
X205483080023_R05C02,GSM6992652
X205483080023_R06C02,GSM6992653
X205483080034_R01C01,GSM6992654
X205483080034_R02C01,GSM6992655
X205483080034_R03C01,GSM6992656
X205483080034_R04C01,GSM6992657
X205483080034_R05C01,GSM6992658
X205483080034_R06C01,GSM6992659
X205483080034_R01C02,GSM6992660
X205483080034_R02C02,GSM6992661
X205483080034_R03C02,GSM6992662
X205483080034_R04C02,GSM6992663
